Product_Code|Title|Vendor_Name|Rating|Num_Ratings|Ranking|Category|Price|Quantity|Min_Price_Comp|Max_Price_Comp|Avg_Price_Comp|Date
B0BSVJ9T76|LifePro GluteBlast Hip Thrust Machine - Premium Squat and Glute Workout Equipment for Home Gym with Resistance Bands - Multipurpose Glute Bench for Glutes, HIPS, and Thighs|Amazon.com|4.1|406|||$144.49|81|12.97|239.99|113.52|2025-03-15 11:44:33
B0D1MKV5DF|YOUR MOON Soft Pillow Queen for Sleeping, Super Soft Support Down Alternative Pillow, 100% Cotton Shell Luxury Comfy Fluffy Bed Pillows for Sleep(Gray)|MeisheHome|4.4|72|||$33.98|34|0.77|149.99|35.9|2025-03-15 11:45:58
B0BRKY2848|Mooyran Night Light Projector - Cool Stuff Tiktok Trend Items, Galaxy Star Astronaut Space Ceiling Projector, Led Lights for Bedroom Accessories Kids Room Decor, Starry Nebula Lamp|Mooyran US|4.5|13,517|||$39.99|5|7.99|59.99|29.73|2025-03-15 11:47:24
B0D9PT21MS|4ft Artificial Tree Bird of Paradise Palm Tree Artificial Plant for Home Decor Indoor Outdoor Office - Effortless Assembly,Perfect Housewarming Gift|MeDal|3.7|27|||$60.99|38|1.11|179.99|54.94|2025-03-15 11:48:29
B08S3564FL|Asvin Small Dog Bed for Small Dogs, Cat Beds for Indoor Cats, Pet Bed for Puppy and Kitty, Extra Soft & Machine Washable with Anti-Slip & Water-Resistant Oxford Bottom, Grey, 20 inches|Lingyi Direct|4.5|7,105|||$16.99|200|0.04|55.99|21.34|2025-03-15 11:49:56
B087CBJ465|Do You Really Know Your Family? A Fun Family Game Filled with Conversation Starters and Challenges - Great for Kids, Teens and Adults|ASM Games|4.6|14,486|||$14.59|500|6.99|199.0|22.19|2025-03-15 11:51:23
B08S3564FL|Asvin Small Dog Bed for Small Dogs, Cat Beds for Indoor Cats, Pet Bed for Puppy and Kitty, Extra Soft & Machine Washable with Anti-Slip & Water-Resistant Oxford Bottom, Grey, 20 inches|Lingyi Direct|4.5|7,107|||$16.99|200|0.08|44.99|20.83|2025-03-16 13:20:15
B09G92Y196|Disney Kids Frozen and Mickey Sandals - Easy Slipon Closure Waterproof Quick Dry Slides - Purple/Pink/Blue (Sizes: 5-10 Toddler / 11-12 Little Kid)|Ultimate footwear|4.6|479|||$14.99|258|7.99|39.99|20.34|2025-03-16 13:21:42
B0D1MKV5DF|YOUR MOON Soft Pillow Queen for Sleeping, Super Soft Support Down Alternative Pillow, 100% Cotton Shell Luxury Comfy Fluffy Bed Pillows for Sleep(Gray)|MeisheHome|4.4|74|||$33.98|33|0.77|139.99|34.4|2025-03-16 13:23:17
B09G92Y196|Disney Kids Frozen and Mickey Sandals - Easy Slipon Closure Waterproof Quick Dry Slides - Purple/Pink/Blue (Sizes: 5-10 Toddler / 11-12 Little Kid)|Ultimate footwear|4.6|479|||$14.99|258|7.99|39.99|21.43|2025-03-16 13:24:42
B0BRKY2848|Mooyran Night Light Projector - Cool Stuff Tiktok Trend Items, Galaxy Star Astronaut Space Ceiling Projector, Led Lights for Bedroom Accessories Kids Room Decor, Starry Nebula Lamp|Mooyran US|4.5|13,523|||$39.99|5|7.99|59.99|28.38|2025-03-16 13:26:19
B076JLCN2D|Coleman FreeFlow AutoSeal Stainless Steal Water Bottle, 24oz, Black|Amazon.com|4.7|11,258|||$29.99|1000|0.47|45.96|22.04|2025-03-16 13:27:22
B0BSVJ9T76|LifePro GluteBlast Hip Thrust Machine - Premium Squat and Glute Workout Equipment for Home Gym with Resistance Bands - Multipurpose Glute Bench for Glutes, HIPS, and Thighs|Amazon.com|4.1|407|||$159.99|1000|10.49|239.99|106.67|2025-03-16 13:28:48
B0DRC5TDFD|18K Gold Plated Clover Lucky Bracelet for Women White/Black/Red/Green Flower Four Leaf Link Bracelets Trendy Jewelry Gifts for Women|AIPPK|4.2|397|||$13.97|20|5.33|38.99|14.33|2025-03-16 13:30:14
B0D9PT21MS|4ft Artificial Tree Bird of Paradise Palm Tree Artificial Plant for Home Decor Indoor Outdoor Office - Effortless Assembly,Perfect Housewarming Gift|MeDal|3.7|27|||$60.99|37|1.11|121.99|52.87|2025-03-16 13:31:40
B0DNPY26QB|TEEZWONDER Mothers Day Mom Gifts For Women - #1 Mom Nutrition Fact Sunflower Stainless Steel Insulated Coffee Tumbler With Lid 20 Oz - Birthday Gifts for Women Mama Mother-In-Law Stepmom|TEEZWONDER STORE|4.7|629|||$21.99|125|0.32|34.95|16.79|2025-03-16 13:33:06
B08MMJW4GP|KÜB Montessori Baby Walker - Interactive Push Toy for Toddlers Learning to Walk with Soft Music & Lights, Adjustable Speed & Non-Slip Wheels, Educational Activity Center|KUB Baby|4.6|340|||$89.99|570|24.82|129.99|58.89|2025-03-16 13:34:33
B0CY464QK3|Mornwell Water Dental Flosser Teeth Pick for Teeth, Portable Cordless Water Flossers Oral Irrigator with 10 Intensity 4 Jet Rechargeable IPX7 Waterproof Water Tank Flosser Electric Travel (Black D)|QueenwillDirect|4.3|2,468|||$20.99|30|8.49|99.99|26.44|2025-03-16 13:35:59
B087CBJ465|Do You Really Know Your Family? A Fun Family Game Filled with Conversation Starters and Challenges - Great for Kids, Teens and Adults|ASM Games|4.6|14,488|||$14.59|500|5.19|39.99|19.52|2025-03-16 13:37:25
B0BRKY2848|Mooyran Night Light Projector - Cool Stuff Tiktok Trend Items, Galaxy Star Astronaut Space Ceiling Projector, Led Lights for Bedroom Accessories Kids Room Decor, Starry Nebula Lamp|Mooyran US|4.5|13,523|||$33.96|5|7.99|59.99|30.92|2025-03-17 09:23:27
B09G92Y196|Disney Kids Frozen and Mickey Sandals - Easy Slipon Closure Waterproof Quick Dry Slides - Purple/Pink/Blue (Sizes: 5-10 Toddler / 11-12 Little Kid)|Ultimate footwear|4.6|478|||$14.99|258|7.99|39.99|21.75|2025-03-17 09:32:44
B0D9PT21MS|4ft Artificial Tree Bird of Paradise Palm Tree Artificial Plant for Home Decor Indoor Outdoor Office - Effortless Assembly,Perfect Housewarming Gift|MeDal|3.7|27|2.0|Home & Kitchen|$60.99|37|1.11|179.99|63.86|2025-03-17 09:57:31
B0CY464QK3|Mornwell Water Dental Flosser Teeth Pick for Teeth, Portable Cordless Water Flossers Oral Irrigator with 10 Intensity 4 Jet Rechargeable IPX7 Waterproof Water Tank Flosser Electric Travel (Black D)|QueenwillDirect|4.3|2,468|247.0|Power Dental Flossers|$20.99|30|11.39|99.99|28.29|2025-03-17 09:58:58
B076JLCN2D|Coleman Autoseal FreeFlow Stainless Steel Water Bottle, Black, 40 oz|Amazon.com|4.7|11,258|5.0|Sports & Outdoors|$29.99|1|0.25|46.99|22.09|2025-03-17 10:00:26
B08S3564FL|Asvin Small Dog Bed for Small Dogs, Cat Beds for Indoor Cats, Pet Bed for Puppy and Kitty, Extra Soft & Machine Washable with Anti-Slip & Water-Resistant Oxford Bottom, Brown, 20 inches|Lingyi Direct|4.5|7,107|2.0|Cat Beds|$19.99|1|5.63|36.99|20.61|2025-03-17 10:01:50
B0BQHP2BDY|TEEZWONDER Mothers Day Mom Gifts For Women - #1 Mom Nutrition Fact Sunflower Stainless Steel Insulated Coffee Tumbler With Lid 20 Oz - Birthday Gifts for Women Mama Mother-In-Law Stepmom|TEEZWONDER STORE|4.7|629|28.0|Kitchen & Dining|$21.99|1|0.5|40.95|17.35|2025-03-17 10:02:34
B0BRKY2848|Star Projector Galaxy Night Light - Astronaut Space Projector, Starry Nebula Ceiling LED Lamp with Timer and Remote, Kids Room Decor Aesthetic, for Christmas & Birthdays|Mooyran US|4.5|13,523|1.0|Home & Kitchen|$27.99|1|6.99|79.99|27.4|2025-03-17 10:03:28
B0DRC5TDFD|18K Gold Plated Clover Lucky Bracelet for Women White/Black/Red/Green Flower Four Leaf Link Bracelets Trendy Jewelry Gifts for Women|AIPPK|4.2|397|1.0|Women's Link Charm Bracelets|$13.97|1|5.33|99.99|15.23|2025-03-17 10:04:11
B0D1MKV5DF|YOUR MOON Soft Pillow Queen for Sleeping, Super Soft Support Down Alternative Pillow, 100% Cotton Shell Luxury Comfy Fluffy Bed Pillows for Sleep(Gray)|MeisheHome|4.3|75|125.0|Home & Kitchen|$33.98|34|0.28|239.99|41.43|2025-03-17 10:05:38
B0BSVJ9T76|LifePro GluteBlast Hip Thrust Machine - Premium Squat and Glute Workout Equipment for Home Gym with Resistance Bands - Multipurpose Glute Bench for Glutes, HIPS, and Thighs|Amazon.com|4.1|407|14.0|Sports & Outdoors|$159.99|1000|12.97|799.99|142.28|2025-03-17 10:07:09
B087CBJ465|Do You Really Know Your Family? A Fun Family Game Filled with Conversation Starters and Challenges - Great for Kids, Teens and Adults|ASM Games|4.6|14,489|632.0|Toys & Games|$14.59|500|6.99|199.0|22.31|2025-03-17 10:08:40
B08MMJW4GP|KÜB Montessori Baby Walker - Interactive Push Toy for Toddlers Learning to Walk with Soft Music & Lights, Adjustable Speed & Non-Slip Wheels, Educational Activity Center|KUB Baby|4.6|340|15.0|Toys & Games|$89.99|688|19.97|129.99|59.89|2025-03-17 10:10:06
B08S3564FL|Asvin Small Dog Bed for Small Dogs, Cat Beds for Indoor Cats, Pet Bed for Puppy and Kitty, Extra Soft & Machine Washable with Anti-Slip & Water-Resistant Oxford Bottom, Grey, 20 inches|Lingyi Direct|4.5|7,111|2.0|Cat Beds|$19.99|200|5.63|42.99|21.25|2025-03-18 16:00:52
B0DNPY26QB|TEEZWONDER Mothers Day Mom Gifts For Women - #1 Mom Nutrition Fact Sunflower Stainless Steel Insulated Coffee Tumbler With Lid 20 Oz - Birthday Gifts for Women Mama Mother-In-Law Stepmom|TEEZWONDER STORE|4.7|629|24.0|Kitchen & Dining|$21.99|122|0.5|40.95|17.04|2025-03-18 16:02:21
B0DRC5TDFD|18K Gold Plated Clover Lucky Bracelet for Women White/Black/Red/Green Flower Four Leaf Link Bracelets Trendy Jewelry Gifts for Women|AIPPK|4.2|399|1.0|Women's Link Charm Bracelets|$13.97|20|5.33|29.99|14.12|2025-03-18 16:03:48
B087CBJ465|Do You Really Know Your Family? A Fun Family Game Filled with Conversation Starters and Challenges - Great for Kids, Teens and Adults|ASM Games|4.6|14,497|608.0|Toys & Games|$14.59|500|6.99|39.0|19.71|2025-03-18 16:05:14
B09G92Y196|Disney Kids Frozen and Mickey Sandals - Easy Slipon Closure Waterproof Quick Dry Slides - Purple/Pink/Blue (Sizes: 5-10 Toddler / 11-12 Little Kid)|Ultimate footwear|4.6|478|339.0|Girls' Sandals|$14.99|257|7.99|39.99|21.29|2025-03-18 16:06:40
B0BRKY2848|Mooyran Night Light Projector - Cool Stuff Tiktok Trend Items, Galaxy Star Astronaut Space Ceiling Projector, Led Lights for Bedroom Accessories Kids Room Decor, Starry Nebula Lamp|Mooyran US|4.5|13,534|884.0|Home & Kitchen|$33.96|5|7.99|59.99|28.15|2025-03-18 16:08:19
B0D1MKV5DF|YOUR MOON Soft Pillow Queen for Sleeping, Super Soft Support Down Alternative Pillow, 100% Cotton Shell Luxury Comfy Fluffy Bed Pillows for Sleep(Gray)|MeisheHome|4.3|75|140.0|Home & Kitchen|$33.98|34|0.94|120.0|36.41|2025-03-18 16:09:29
B08MMJW4GP|KÜB Montessori Baby Walker - Interactive Push Toy for Toddlers Learning to Walk with Soft Music & Lights, Adjustable Speed & Non-Slip Wheels, Educational Activity Center|KUB Baby|4.5|341|12.0|Toys & Games|$89.99|669|0.44|109.99|55.74|2025-03-18 16:11:02
B076JLCN2D|Coleman Autoseal FreeFlow Stainless Steel Water Bottle, Black, 40 oz|Amazon.com|4.7|11,263|5.0|Sports & Outdoors|$29.99|1000|1.05|48.67|24.89|2025-03-18 16:13:21
B0D9PT21MS|4ft Artificial Tree Bird of Paradise Palm Tree Artificial Plant for Home Decor Indoor Outdoor Office - Effortless Assembly,Perfect Housewarming Gift|MeDal|3.7|27|840.0|Home & Kitchen|$60.99|37|1.11|209.99|67.99|2025-03-18 16:14:51
B09G92Y196|Disney Kids Frozen and Mickey Sandals - Easy Slipon Closure Waterproof Quick Dry Slides - Purple/Pink/Blue (Sizes: 5-10 Toddler / 11-12 Little Kid)|Ultimate footwear|4.6|478|339.0|Girls' Sandals|$14.99|257|7.99|39.99|21.4|2025-03-18 16:16:20
B0CY464QK3|Mornwell Water Dental Flosser Teeth Pick for Teeth, Portable Cordless Water Flossers Oral Irrigator with 10 Intensity 4 Jet Rechargeable IPX7 Waterproof Water Tank Flosser Electric Travel (Black D)|QueenwillDirect|4.3|2,472|211.0|Power Dental Flossers|$20.99|30|2.0|99.99|27.53|2025-03-18 16:18:02
B076JLCN2D|Coleman Autoseal FreeFlow Stainless Steel Water Bottle, Black, 40 oz|Amazon.com|4.7|11,264|5.0|Sports & Outdoors|$29.99|1000|0.3|48.67|22.16|2025-03-19 09:53:44
B0DRC5TDFD|18K Gold Plated Clover Lucky Bracelet for Women White/Black/Red/Green Flower Four Leaf Link Bracelets Trendy Jewelry Gifts for Women|AIPPK|4.2|400|1.0|Women's Link Charm Bracelets|$13.97|20|1.22|29.99|13.44|2025-03-19 09:55:11
B09G92Y196|Disney Kids Frozen and Mickey Sandals - Easy Slipon Closure Waterproof Quick Dry Slides - Purple/Pink/Blue (Sizes: 5-10 Toddler / 11-12 Little Kid)|Ultimate footwear|4.6|478|319.0|Girls' Sandals|$14.99|256|7.99|39.99|21.92|2025-03-19 09:56:38
B0CY464QK3|Mornwell Water Dental Flosser Teeth Pick for Teeth, Portable Cordless Water Flossers Oral Irrigator with 10 Intensity 4 Jet Rechargeable IPX7 Waterproof Water Tank Flosser Electric Travel (Black D)|QueenwillDirect|4.3|2,472|218.0|Power Dental Flossers|$29.99|30|9.99|99.99|28.41|2025-03-19 09:58:15
B087CBJ465|Do You Really Know Your Family? A Fun Family Game Filled with Conversation Starters and Challenges - Great for Kids, Teens and Adults|ASM Games|4.6|14,498|643.0|Toys & Games|$14.59|500|0.15|39.0|18.59|2025-03-19 09:59:44
B0BRKY2848|Mooyran Night Light Projector - Cool Stuff Tiktok Trend Items, Galaxy Star Astronaut Space Ceiling Projector, Led Lights for Bedroom Accessories Kids Room Decor, Starry Nebula Lamp|Mooyran US|4.5|13,543|945.0|Home & Kitchen|$33.96|5|7.99|49.99|29.87|2025-03-19 10:01:12
B08S3564FL|Asvin Small Dog Bed for Small Dogs, Cat Beds for Indoor Cats, Pet Bed for Puppy and Kitty, Extra Soft & Machine Washable with Anti-Slip & Water-Resistant Oxford Bottom, Grey, 20 inches|Lingyi Direct|4.5|7,111|2.0|Cat Beds|$19.99|200|7.99|42.99|20.05|2025-03-19 10:02:24
B0D1MKV5DF|YOUR MOON Soft Pillow Queen for Sleeping, Super Soft Support Down Alternative Pillow, 100% Cotton Shell Luxury Comfy Fluffy Bed Pillows for Sleep(Gray)|MeisheHome|4.3|75|158.0|Home & Kitchen|$33.98|34|0.94|120.0|36.02|2025-03-19 10:03:52
B0DNPY26QB|TEEZWONDER Mothers Day Mom Gifts For Women - #1 Mom Nutrition Fact Sunflower Stainless Steel Insulated Coffee Tumbler With Lid 20 Oz - Birthday Gifts for Women Mama Mother-In-Law Stepmom|TEEZWONDER STORE|4.7|630|20.0|Kitchen & Dining|$21.99|121|0.5|40.95|17.49|2025-03-19 10:05:20
B0D9PT21MS|4ft Artificial Tree Bird of Paradise Palm Tree Artificial Plant for Home Decor Indoor Outdoor Office - Effortless Assembly,Perfect Housewarming Gift|MeDal|3.7|27|871.0|Home & Kitchen|$60.99|37|1.11|202.99|64.33|2025-03-19 10:06:48
B0BSVJ9T76|LifePro GluteBlast Hip Thrust Machine - Premium Squat and Glute Workout Equipment for Home Gym with Resistance Bands - Multipurpose Glute Bench for Glutes, HIPS, and Thighs|Amazon.com|4.1|408|24.0|Sports & Outdoors|$159.99|1000|0.22|799.99|173.82|2025-03-19 10:08:15
B09G92Y196|Disney Kids Frozen and Mickey Sandals - Easy Slipon Closure Waterproof Quick Dry Slides - Purple/Pink/Blue (Sizes: 5-10 Toddler / 11-12 Little Kid)|Ultimate footwear|4.6|478|319.0|Girls' Sandals|$14.99|256|7.99|39.99|21.55|2025-03-19 10:09:46
B087CBJ465|Do You Really Know Your Family? A Fun Family Game Filled with Conversation Starters and Challenges - Great for Kids, Teens and Adults|ASM Games|4.6|14,504|632.0|Toys & Games|$14.59|500|5.19|39.0|20.26|2025-03-20 10:29:44
B09G92Y196|Disney Kids Frozen and Mickey Sandals - Easy Slipon Closure Waterproof Quick Dry Slides - Purple/Pink/Blue (Sizes: 5-10 Toddler / 11-12 Little Kid)|Ultimate footwear|4.6|478|352.0|Girls' Sandals|$14.99|252|7.99|39.99|22.44|2025-03-20 10:31:14
B08MMJW4GP|KÜB Montessori Baby Walker - Interactive Push Toy for Toddlers Learning to Walk with Soft Music & Lights, Adjustable Speed & Non-Slip Wheels, Educational Activity Center|KUB Baby|4.5|341|15.0|Toys & Games|$89.99|653|8.58|99.99|54.27|2025-03-20 10:32:50
B0D9PT21MS|4ft Artificial Tree Bird of Paradise Palm Tree Artificial Plant for Home Decor Indoor Outdoor Office - Effortless Assembly,Perfect Housewarming Gift|MeDal|3.7|27|1.0|Home & Kitchen|$60.99|37|0.89|170.0|64.7|2025-03-20 10:34:21
B0BRKY2848|Mooyran Night Light Projector - Cool Stuff Tiktok Trend Items, Galaxy Star Astronaut Space Ceiling Projector, Led Lights for Bedroom Accessories Kids Room Decor, Starry Nebula Lamp|Mooyran US|4.5|13,550|717.0|Home & Kitchen|$33.96|5|7.99|49.99|28.94|2025-03-20 10:35:48
B0D1MKV5DF|YOUR MOON Soft Pillow Queen for Sleeping, Super Soft Support Down Alternative Pillow, 100% Cotton Shell Luxury Comfy Fluffy Bed Pillows for Sleep(Gray)|MeisheHome|4.3|75|158.0|Home & Kitchen|$33.98|33|0.82|120.0|36.91|2025-03-20 10:36:59
B0DRC5TDFD|18K Gold Plated Clover Lucky Bracelet for Women White/Black/Red/Green Flower Four Leaf Link Bracelets Trendy Jewelry Gifts for Women|AIPPK|4.2|402|1.0|Women's Link Charm Bracelets|$13.97|20|1.22|47.49|14.22|2025-03-20 10:38:25
B0CY464QK3|Mornwell Water Dental Flosser Teeth Pick for Teeth, Portable Cordless Water Flossers Oral Irrigator with 10 Intensity 4 Jet Rechargeable IPX7 Waterproof Water Tank Flosser Electric Travel (White)|QueenwillDirect|4.3|2,472|203.0|Power Dental Flossers|$20.99|1|0.87|99.99|27.91|2025-03-20 10:40:32
B0DNPY26QB|TEEZWONDER Mothers Day Mom Gifts For Women - #1 Mom Nutrition Fact Sunflower Stainless Steel Insulated Coffee Tumbler With Lid 20 Oz - Birthday Gifts for Women Mama Mother-In-Law Stepmom|TEEZWONDER STORE|4.7|631|24.0|Kitchen & Dining|$21.99|120|0.5|40.95|18.31|2025-03-20 10:41:15
B08S3564FL|Asvin Small Dog Bed for Small Dogs, Cat Beds for Indoor Cats, Pet Bed for Puppy and Kitty, Extra Soft & Machine Washable with Anti-Slip & Water-Resistant Oxford Bottom, Grey, 20 inches|Lingyi Direct|4.5|7,117|2.0|Cat Beds|$19.99|200|4.5|49.99|20.08|2025-03-20 10:42:42
B076JLCN2D|Coleman Autoseal FreeFlow Stainless Steel Water Bottle, Black, 40 oz|Amazon.com|4.7|11,265|5.0|Sports & Outdoors|$29.99|1|5.99|49.99|24.73|2025-03-20 10:44:50
B0BSVJ9T76|LifePro GluteBlast Hip Thrust Machine - Premium Squat and Glute Workout Equipment for Home Gym with Resistance Bands - Multipurpose Glute Bench for Glutes, HIPS, and Thighs|Amazon.com|4.1|408|25.0|Sports & Outdoors|$159.99|1000|12.97|239.99|94.89|2025-03-20 10:55:16
B09G92Y196|Disney Kids Frozen and Mickey Sandals - Easy Slipon Closure Waterproof Quick Dry Slides - Purple/Pink/Blue (Sizes: 5-10 Toddler / 11-12 Little Kid)|Ultimate footwear|4.6|477|292.0|Girls' Sandals|$14.99|249|7.99|39.98|20.17|2025-03-21 16:29:16
B0D1MKV5DF|YOUR MOON Soft Pillow Queen for Sleeping, Super Soft Support Down Alternative Pillow, 100% Cotton Shell Luxury Comfy Fluffy Bed Pillows for Sleep(Gray)|MeisheHome|4.3|75|180.0|Home & Kitchen|$33.98|32|1.05|239.99|37.53|2025-03-21 16:32:21
B076JLCN2D|Coleman Autoseal FreeFlow Stainless Steel Water Bottle, Black, 40 oz|Amazon.com|4.7|11,265|4.0|Sports & Outdoors|$29.99|1000|1.05|46.99|23.39|2025-03-21 16:33:48
B08S3564FL|Asvin Small Dog Bed for Small Dogs, Cat Beds for Indoor Cats, Pet Bed for Puppy and Kitty, Extra Soft & Machine Washable with Anti-Slip & Water-Resistant Oxford Bottom, Grey, 20 inches|Lingyi Direct|4.5|7,121|2.0|Cat Beds|$19.99|200|0.08|42.99|19.6|2025-03-21 16:35:13
B087CBJ465|Do You Really Know Your Family? A Fun Family Game Filled with Conversation Starters and Challenges - Great for Kids, Teens and Adults|ASM Games|4.6|14,512|587.0|Toys & Games|$14.59|500|6.99|39.0|20.53|2025-03-21 16:36:39
B0BSVJ9T76|LifePro GluteBlast Hip Thrust Machine - Premium Squat and Glute Workout Equipment for Home Gym with Resistance Bands - Multipurpose Glute Bench for Glutes, HIPS, and Thighs|Amazon.com|4.1|408|19.0|Sports & Outdoors|$159.99|1000|13.93|199.99|96.11|2025-03-21 16:37:58
B0D9PT21MS|4ft Artificial Tree Bird of Paradise Palm Tree Artificial Plant for Home Decor Indoor Outdoor Office - Effortless Assembly,Perfect Housewarming Gift|MeDal|3.7|27|1.0|Home & Kitchen|$60.99|37|0.43|169.99|57.05|2025-03-21 16:39:23
B08MMJW4GP|KÜB Montessori Baby Walker - Interactive Push Toy for Toddlers Learning to Walk with Soft Music & Lights, Adjustable Speed & Non-Slip Wheels, Educational Activity Center|KUB Baby|4.5|341|14.0|Toys & Games|$89.99|1000|0.37|99.99|56.92|2025-03-21 16:40:49
B0DRC5TDFD|18K Gold Plated Clover Lucky Bracelet for Women White/Black/Red/Green Flower Four Leaf Link Bracelets Trendy Jewelry Gifts for Women|AIPPK|4.2|408|1.0|Women's Link Charm Bracelets|$13.97|20|2.83|54.99|15.83|2025-03-21 16:42:15
B0BRKY2848|Mooyran Night Light Projector - Cool Stuff Tiktok Trend Items, Galaxy Star Astronaut Space Ceiling Projector, Led Lights for Bedroom Accessories Kids Room Decor, Starry Nebula Lamp|Mooyran US|4.5|13,562|699.0|Home & Kitchen|$33.96|5|7.94|57.99|28.92|2025-03-21 16:43:41
B0CY464QK3|Mornwell Water Dental Flosser Teeth Pick for Teeth, Portable Cordless Water Flossers Oral Irrigator with 10 Intensity 4 Jet Rechargeable IPX7 Waterproof Water Tank Flosser Electric Travel (Black D)|QueenwillDirect|4.3|2,474|215.0|Power Dental Flossers|$29.99|30|9.49|99.99|26.88|2025-03-21 16:44:45
B0DNPY26QB|TEEZWONDER Mothers Day Mom Gifts For Women - #1 Mom Nutrition Fact Sunflower Stainless Steel Insulated Coffee Tumbler With Lid 20 Oz - Birthday Gifts for Women Mama Mother-In-Law Stepmom|TEEZWONDER STORE|4.7|631|25.0|Kitchen & Dining|$21.99|119|0.5|34.95|17.57|2025-03-21 16:46:11
B087CBJ465|Do You Really Know Your Family? A Fun Family Game Filled with Conversation Starters and Challenges - Great for Kids, Teens and Adults|ASM Games|4.6|14,515|611.0|Toys & Games|$14.59|500|5.19|39.0|19.7|2025-03-22 16:39:26
B0CY464QK3|Mornwell Water Dental Flosser Teeth Pick for Teeth, Portable Cordless Water Flossers Oral Irrigator with 10 Intensity 4 Jet Rechargeable IPX7 Waterproof Water Tank Flosser Electric Travel (Black D)|QueenwillDirect|4.3|2,474|244.0|Power Dental Flossers|$29.99|30|9.49|99.99|26.17|2025-03-22 16:42:31
B0BRKY2848|Mooyran Night Light Projector - Cool Stuff Tiktok Trend Items, Galaxy Star Astronaut Space Ceiling Projector, Led Lights for Bedroom Accessories Kids Room Decor, Starry Nebula Lamp|Mooyran US|4.5|13,570|689.0|Home & Kitchen|$33.96|5|7.94|49.99|29.4|2025-03-22 16:44:40
B08S3564FL|Asvin Small Dog Bed for Small Dogs, Cat Beds for Indoor Cats, Pet Bed for Puppy and Kitty, Extra Soft & Machine Washable with Anti-Slip & Water-Resistant Oxford Bottom, Grey, 20 inches|Lingyi Direct|4.5|7,127|5.0|Cat Beds|$19.99|200|4.5|42.99|19.86|2025-03-22 16:45:51
B0BSVJ9T76|LifePro GluteBlast Hip Thrust Machine - Premium Squat and Glute Workout Equipment for Home Gym with Resistance Bands - Multipurpose Glute Bench for Glutes, HIPS, and Thighs|Amazon.com|4.1|408|19.0|Sports & Outdoors|$159.99|1000|12.97|799.99|126.51|2025-03-22 16:47:19
B0D1MKV5DF|YOUR MOON Soft Pillow Queen for Sleeping, Super Soft Support Down Alternative Pillow, 100% Cotton Shell Luxury Comfy Fluffy Bed Pillows for Sleep(Gray)|MeisheHome|4.3|75|190.0|Home & Kitchen|$33.98|32|0.94|120.0|35.71|2025-03-22 16:48:50
B09G92Y196|Disney Kids Frozen and Mickey Sandals - Easy Slipon Closure Waterproof Quick Dry Slides - Purple/Pink/Blue (Sizes: 5-10 Toddler / 11-12 Little Kid)|Ultimate footwear|4.6|477|272.0|Girls' Sandals|$14.99|242|7.99|42.99|22.47|2025-03-22 16:50:17
B0D9PT21MS|4ft Artificial Tree Bird of Paradise Palm Tree Artificial Plant for Home Decor Indoor Outdoor Office - Effortless Assembly,Perfect Housewarming Gift|MeDal|3.7|27|1.0|Home & Kitchen|$60.99|37|0.89|269.99|66.74|2025-03-22 16:51:54
B0DNPY26QB|TEEZWONDER Mothers Day Mom Gifts For Women - #1 Mom Nutrition Fact Sunflower Stainless Steel Insulated Coffee Tumbler With Lid 20 Oz - Birthday Gifts for Women Mama Mother-In-Law Stepmom|TEEZWONDER STORE|4.7|632|29.0|Kitchen & Dining|$21.99|117|0.5|40.95|17.37|2025-03-22 16:53:20
B076JLCN2D|Coleman Autoseal FreeFlow Stainless Steel Water Bottle, Black, 40 oz|Amazon.com|4.7|11,266|5.0|Sports & Outdoors|$29.99|1000|5.99|69.99|23.99|2025-03-22 16:55:29
B0DNPY26QB|TEEZWONDER Mothers Day Mom Gifts For Women - #1 Mom Nutrition Fact Sunflower Stainless Steel Insulated Coffee Tumbler With Lid 20 Oz - Birthday Gifts for Women Mama Mother-In-Law Stepmom|TEEZWONDER STORE|4.7|632|26.0|Kitchen & Dining|$21.99|117|0.5|40.95|18.07|2025-03-23 16:44:15
B087CBJ465|Do You Really Know Your Family? A Fun Family Game Filled with Conversation Starters and Challenges - Great for Kids, Teens and Adults|ASM Games|4.6|14,514|727.0|Toys & Games|$14.59|500|0.9|39.0|20.0|2025-03-23 16:45:41
B0D9PT21MS|4ft Artificial Tree Bird of Paradise Palm Tree Artificial Plant for Home Decor Indoor Outdoor Office - Effortless Assembly,Perfect Housewarming Gift|MeDal|3.7|27|1.0|Home & Kitchen|$60.99|37|0.89|202.99|63.77|2025-03-23 16:47:09
B09G92Y196|Disney Kids Frozen and Mickey Sandals - Easy Slipon Closure Waterproof Quick Dry Slides - Purple/Pink/Blue (Sizes: 5-10 Toddler / 11-12 Little Kid)|Ultimate footwear|4.6|478|337.0|Girls' Sandals|$14.99|240|7.99|49.99|22.84|2025-03-23 16:48:35
B08MMJW4GP|KÜB Montessori Baby Walker - Interactive Push Toy for Toddlers Learning to Walk with Soft Music & Lights, Adjustable Speed & Non-Slip Wheels, Educational Activity Center|KUB Baby|4.5|342|13.0|Toys & Games|$89.99|987|0.36|99.99|57.04|2025-03-23 16:50:11
